gene	FCH1	FCH2	FCH3	FTH1	FTH2	FTH3	FCNT1	FCNT2	FCNT3	FTNT1	FTNT2	FTNT3	MCH1	MCH2	MCH3	MTH1	MTH2	MTH3	MCNT1	MCNT2	MCNT3	MTNT1	MTNT2	MTNT3
gene:ENSTGUG00000000127	15.5149	18.7314	9.00177	6.41866	5.95645	8.85687	41.0921	13.7971	13.7693	27.2955	17.801	15.9511	9.88817	27.0025	21.6824	33.3077	76.1908	13.8428	5.05779	36.9637	23.5556	12.0701	36.9205	31.7044
gene:ENSTGUG00000000128	63.1819	100.035	116.68	60.9278	77.0771	26.5554	66.1949	101.643	52.364	68.6492	77.4182	65.6567	56.9882	81.741	102.157	61.272	59.2377	99.8415	68.2834	46.4898	75.219	75.2753	46.2684	48.3177
gene:ENSTGUG00000000129	38.2307	71.6829	32.445	53.2713	21.0292	8.1929	86.6501	68.6734	37.5797	112.523	85.4358	47.3312	26.8157	70.4738	89.4834	82.7327	96.225	61.64	16.865	97.0688	79.2131	23.6294	28.4476	96.7764
gene:ENSTGUG00000000130	2.8229	2.24456	2.46737	1.63585	2.77631	0	1.50312	2.68391	2.30458	2.88081	3.50853	3.06054	4.04595	1.0945	0.992535	3.73808	1.23204	0.581172	5.52195	1.58954	0.920397	3.45174	1.34646	1.86526
gene:ENSTGUG00000000131	659.113	289.082	499.867	495.999	369.973	235.922	610.594	578.475	1126.5	912.329	1029.38	492.994	520.226	548.198	521.895	495.824	420.117	415.904	559.941	316.485	528.967	413.142	210.759	886.815
gene:ENSTGUG00000000132	5.57036	8.18675	9.9981	9.39222	9.66743	9.77266	10.5255	12.9759	7.16558	14.4175	17.8153	13.1849	6.62095	11.7729	11.431	27.5756	25.2468	14.0406	9.39271	20.8978	26.9493	16.7275	7.26079	18.2086
gene:ENSTGUG00000000133	10.3891	9.13094	13.1956	7.72682	12.4617	24.2235	10.3356	16.2539	23.2637	18.3163	33.4466	12.5344	13.5748	13.4659	17.3535	41.2955	31.2955	13.0474	5.82657	37.65	44.3095	38.254	13.293	35.0262
gene:ENSTGUG00000000134	135.367	149.352	130.084	116.359	103.39	217.96	156.362	107.275	136.479	96.8677	109.727	142.988	157.32	123.651	138.55	134.116	138.175	114.599	149.097	170.597	143.782	113.858	214.364	138.743
gene:ENSTGUG00000000135	14.3748	1.7363	5.0754	1.99913	6.42648	8.56515	0.509494	1.62681	6.02969	1.79628	1.66573	2.69524	2.51006	2.48536	1.04237	0.916227	0.695727	0.926	2.52526	2.66049	1.96325	9.16765	1.81595	1.04822
gene:ENSTGUG00000000137	0	0	0	0	0	0	0	0	0.278514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.249437
gene:ENSTGUG00000000138	0.697327	0.790007	0.621765	1.32582	0.584637	0	0.641942	0.774658	0.352957	0.795101	0.263873	0.401441	0.304896	2.99679	0.349554	0.0514384	0.288762	0.401388	0.751258	3.5894	0.530026	0.321575	0.927026	0.558816
gene:ENSTGUG00000000140	19.7086	28.5021	25.9911	34.3569	28.5167	2.9156	29.6202	32.0657	18.8016	34.8176	26.9923	24.5412	33.3319	28.0614	28.4206	44.9651	32.5225	25.2055	46.686	39.1999	36.4307	18.8618	43.629	38.8621
gene:ENSTGUG00000000141	10.4783	20.7401	12.6332	14.8899	7.55769	2.77878	15.0491	24.3356	17.3836	17.8505	10.954	11.9745	9.48535	27.236	24.5268	9.34056	18.6835	10.6998	8.44402	23.4175	11.3237	7.22384	20.8134	14.8835
gene:ENSTGUG00000000142	11.7158	12.0929	13.314	16.0495	8.3814	3.295	10.7085	10.9429	20.1651	12.9758	11.0634	10.6549	11.5054	14.8517	18.988	7.05632	8.63278	9.17851	12.439	10.6229	8.73023	6.60633	26.5477	15.6794
gene:ENSTGUG00000000143	128.664	127.236	99.9368	129.366	95.9078	80.1306	157.001	106.22	152.939	114.192	104.434	137.335	88.9593	119.556	152.879	96.0398	101.54	94.4665	93.817	120.652	109.584	78.0844	159.888	131.639
gene:ENSTGUG00000000144	42.4594	41.5878	27.2075	28.0895	36.1571	18.6216	32.4251	33.9067	39.6193	26.7922	33.6168	26.1272	26.08	28.0841	26.59	15.531	40.7647	34.2618	24.457	20.9365	25.5186	22.6895	46.844	31.3013
gene:ENSTGUG00000000145	1.41733	4.87391	3.32991	1.34921	1.43164	2.12933	0.565871	0.184293	1.58525	0.832419	0.651043	1.70562	1.3044	3.30891	5.01997	0.987657	3.50619	1.77483	1.01429	1.50866	0.532362	5.3477	3.24674	0.787676
gene:ENSTGUG00000000146	22.7576	39.6383	19.0801	22.0346	34.1126	33.3944	33.496	20.86	16.8437	19.3813	26.9797	20.748	47.191	38.0793	43.3477	77.4519	35.4062	55.3788	41.8823	45.8911	44.5449	66.614	26.3985	32.0279
gene:ENSTGUG00000000147	2.99481	6.24011	5.44668	6.3092	5.09741	1.16208	3.33725	7.83748	4.45192	5.89856	8.08978	3.78698	2.77137	12.254	8.72124	3.6072	11.3628	5.81663	3.09529	13.4675	6.38152	2.28391	7.19194	8.4484
gene:ENSTGUG00000000148	6.60656	24.0856	9.66217	18.8976	10.2834	0.845782	19.3592	27.0641	7.49703	35.6872	28.6888	18.2458	7.17711	28.1054	27.2766	22.4645	33.631	24.9788	9.96212	31.6087	27.7334	10.4239	12.2722	44.7324
gene:ENSTGUG00000000149	491.062	439.704	267.394	459.75	411.485	194.044	507.964	356.352	520.602	250.447	365.409	272.454	366.075	311.384	337.167	321.698	375.758	403.273	481.01	613.422	295.996	298.875	1160.08	318.465
gene:ENSTGUG00000000150	42.3056	102.031	48.4796	62.3214	45.0723	9.71068	117.534	66.3178	54.1777	90.0957	87.1293	82.4093	41.4616	78.6388	132.792	56.4941	93.9028	90.169	39.3613	84.1532	78.1747	40.6859	50.3719	125.026
gene:ENSTGUG00000000151	9860.61	8861.99	8263.74	2645.34	5353.55	1707.54	7068.64	5282.76	7313.13	4382.8	3661.01	2629.32	7609.68	8097.24	6862.33	3527.01	5659.83	4381.62	10857.3	3285.69	5295.78	6332.24	8382.55	5172.3
gene:ENSTGUG00000000152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:ENSTGUG00000000153	18.2326	44.7015	20.9609	30.2912	18.6472	1.25116	39.1812	28.8163	20.3391	32.3162	21.6095	23.3451	22.2784	33.8484	48.22	15.4259	30.6998	30.0709	25.6857	25.3328	21.6277	9.48003	26.7417	30.4124
gene:ENSTGUG00000000154	4.74224	3.57895	4.11688	4.65732	9.58408	4.11889	4.46472	3.61263	3.082	4.09226	5.15713	4.96581	6.9027	6.31771	8.33351	5.57459	3.03478	6.16863	5.60047	4.83321	7.82979	6.5766	3.17002	5.17281
gene:ENSTGUG00000000155	56.6978	87.5826	71.5187	79.0487	60.7031	9.82669	104.749	109.285	62.3347	122.994	110.482	89.3932	58.9026	93.3467	119.369	98.4912	104.58	87.8235	71.419	114.161	98.4261	54.1659	62.5547	122.415
gene:ENSTGUG00000000156	15.0971	49.1759	16.0471	37.33	23.8455	0	56.3408	52.7461	9.72335	68.8461	59.3759	31.0644	15.9035	47.3572	55.8062	45.7656	72.3532	52.7816	17.5446	101.216	54.1715	22.155	12.501	96.4763
gene:ENSTGUG00000000157	1.81384	0.606836	6.66255	1.60215	3.84715	0.067298	0.417818	0.550332	1.71678	0.372012	1.19327	0.962067	1.03738	1.71924	3.68364	0.0369159	1.02265	1.86991	1.31508	1.07853	1.10971	0.136207	3.4383	0.58675
gene:ENSTGUG00000000158	78.465	26.8375	34.0073	38.0886	33.1211	13.9247	20.1136	34.7089	68.828	32.5137	30.4767	19.2189	33.2934	29.2492	28.5157	26.2525	29.1734	18.2659	28.4473	19.8073	33.4274	25.7582	37.702	34.067
gene:ENSTGUG00000000159	90.4187	24.6894	44.8734	94.022	30.3318	7.18593	28.2542	53.8319	61.853	74.0312	74.0225	26.4577	25.453	31.1622	18.7843	14.6024	34.9463	7.55648	22.3226	33.936	58.5138	25.4252	25.4931	39.1187
gene:ENSTGUG00000000160	7.9551	8.92583	4.44298	6.77644	4.3433	0.434433	3.55077	7.02833	9.046	7.56108	8.71465	3.13351	9.21462	6.70654	6.71748	9.1992	12.1848	6.92505	12.8997	11.0359	9.54265	4.67449	6.4209	8.65627
gene:ENSTGUG00000000161	282.161	288.319	184.824	268.44	208.53	267.066	282.333	238.566	401.758	258.116	244.826	169.386	312.606	305.052	231.369	342.945	455.441	280.633	456.972	328.598	333.192	179.288	354.799	332.466
gene:ENSTGUG00000000162	283.196	139.596	181.501	142.254	126.537	61.7907	118.165	123.77	214.391	151.456	130.685	129.453	207.473	132.37	175.667	97.5979	112.848	129.372	169.331	89.8094	125.459	127.162	98.2999	159.444
gene:ENSTGUG00000000163	50.4359	58.606	54.0214	63.6111	32.3142	8.33544	64.868	62.3194	84.6002	62.0154	53.5502	56.5358	51.4865	62.0291	73.4623	45.3903	82.5759	45.1048	52.5934	64.7911	56.7725	35.2687	53.3808	80.3784
gene:ENSTGUG00000000164	16.467	27.2248	23.1939	26.934	12.9497	0.908278	24.2368	27.6214	23.9171	32.7599	21.9406	19.1867	22.2873	30.8367	37.9875	17.1256	31.3775	23.7586	23.9614	25.9215	21.4994	10.0192	24.9032	36.1499
gene:ENSTGUG00000000166	13.7509	20.1442	14.2866	18.1295	9.87426	15.4201	12.0721	18.627	13.4829	14.1512	13.1658	13.4579	13.7869	10.5655	21.0067	19.2265	23.4184	17.3401	16.3506	15.3366	22.7213	14.3353	27.2069	26.1209
gene:ENSTGUG00000000167	0.156358	0.186221	0.369516	0.616969	0.4907	0.726499	0	0.892986	0.252899	0	0.480662	0.242838	0.484056	0.874147	0.94231	0.840994	2.12364	0.976532	0.757928	0.803783	0	0.293566	7.55236	2.04428
gene:ENSTGUG00000000168	1.88154	5.65579	6.67722	6.84298	3.03816	6.9822	1.90586	8.78072	2.62369	5.0627	2.01143	6.10521	8.40855	8.56798	7.59139	2.65155	15.3809	0.882934	7.77759	7.01265	5.07259	3.08804	38.5959	1.01479
gene:ENSTGUG00000000169	35.4551	27.3358	45.8629	41.3021	25.5501	1.95069	34.7697	45.2982	55.1046	43.0447	38.4884	46.5733	32.9741	48.3701	56.8289	17.3031	46.0973	21.03	33.2498	25.6204	27.86	16.3532	54.0634	38.1109
gene:ENSTGUG00000000170	20.8021	21.7574	18.5301	18.1838	24.2368	41.9522	16.0829	14.9242	16.2867	14.5013	17.8896	16.7826	27.4981	17.2695	21.2803	35.3977	21.1174	27.5602	27.2574	23.238	25.2386	32.3694	14.8617	21.525
gene:ENSTGUG00000000171	74.7287	98.4141	74.9589	71.4492	66.2838	84.1602	68.9378	91.6211	86.7172	77.7298	73.4067	97.8352	96.9966	115.874	103.865	82.7252	108.314	70.3888	96.658	105.473	82.5578	80.541	92.5966	94.0366
gene:ENSTGUG00000000172	46.5387	56.4353	36.7369	51.2625	28.4927	3.9812	34.9219	41.9446	58.784	34.7442	30.6351	32.0127	56.8877	51.989	38.1013	29.1877	50.667	41.2002	47.9918	42.9825	34.1473	30.3379	101.242	49.2093
gene:ENSTGUG00000000173	5.32519	9.60031	1.47521	4.08159	1.53084	2.86277	5.18119	10.28	8.33633	5.58699	2.80663	4.47819	24.8633	7.63796	13.7408	2.96057	12.8611	8.88496	23.8527	14.1912	13.7178	3.51938	7.48067	15.2636
gene:ENSTGUG00000000174	4.88409	7.8758	5.89181	6.1617	4.29369	0.572637	5.42829	8.13884	8.37935	6.63938	6.21295	4.7647	5.4771	7.53408	8.95503	3.61891	11.156	5.33874	6.38017	6.82576	4.55511	2.33078	12.9846	7.48643
gene:ENSTGUG00000000175	9.91845	7.56672	3.71667	7.40884	3.86612	2.62755	9.9447	7.00467	4.61029	5.06797	6.73841	12.3652	3.21054	13.3964	13.4503	7.96405	8.41021	11.6564	10.4487	6.99566	6.66418	6.52644	6.56385	9.31519
gene:ENSTGUG00000000176	277.947	175.417	264.186	233.809	191.023	218.381	224.388	210.17	262.852	237.447	222.085	270.646	241.092	235.042	191.853	218.866	229.786	210.658	230.137	193.943	180.961	229.001	232.962	208.703
gene:ENSTGUG00000000177	50.361	35.2768	37.1827	40.1797	36.1809	9.7072	38.3743	46.9238	54.4292	44.1738	55.6219	36.6827	47.0359	26.9489	27.3871	47.3653	43.3272	20.7882	58.6258	37.3547	30.9692	37.3525	74.0133	39.7257
gene:ENSTGUG00000000178	782.777	603.047	586.511	253.133	590.388	2246.42	968.15	549.118	1135.29	697.16	690.565	449.031	1188.09	1315.14	1421.4	1209.82	1644.73	1015.5	1086.74	745.539	1280.39	1255.39	1652.86	1502.82
gene:ENSTGUG00000000179	0.0838759	0.0790453	0.121795	0.0639353	0	0.157781	0.193104	0.099742	0.167241	0.0438976	0.0757529	0	0.0368711	0.0975915	0.136176	0.433992	0	0.0484547	0.36488	0	0.0398727	0.124813	0.0714153	0.278269
gene:ENSTGUG00000000180	31.8021	32.3106	35.7992	37.9141	19.0289	3.03981	43.1984	37.5734	38.9169	37.2624	27.7491	42.8961	24.5775	38.6081	51.0192	21.7837	35.2431	24.31	22.6148	26.4966	31.4559	15.0276	53.8823	52.6464
gene:ENSTGUG00000000181	43.2035	40.9932	48.8579	46.0108	28.4102	4.35054	38.7695	72.9248	40.9154	54.7624	55.6573	47.2984	47.2462	47.892	54.5449	61.7854	50.6996	45.9738	49.9657	56.9094	53.6317	39.6411	36.4317	61.9104
gene:ENSTGUG00000000182	61.2015	45.6031	40.1042	40.1286	31.7892	6.26347	71.5107	87.9255	103.267	59.5872	69.3528	43.709	79.3987	54.3794	59.6964	44.8656	89.7951	35.5026	70.2246	77.0143	69.0066	31.8574	146.105	88.3602
gene:ENSTGUG00000000183	27.1786	25.7026	28.9983	38.2977	22.1616	6.15404	36.3952	31.9574	42.2039	43.4219	33.9379	37.8883	22.9242	32.1232	42.6003	18.2568	42.4945	25.5843	22.6329	27.3721	24.9019	12.4506	22.403	46.3221
gene:ENSTGUG00000000184	55.506	89.9188	67.1559	82.758	39.3694	4.68759	87.249	114.772	65.3121	114.187	114.244	62.8881	58.7723	77.8477	98.1362	54.6866	120.954	68.9981	70.2889	107.515	91.0057	34.4469	74.3996	115.22
gene:ENSTGUG00000000185	0.393615	0	0.324637	0.499888	0.268043	0	0.317156	0.325525	0	0.554063	0	0.82844	0	0.310527	0	0	0	0.646439	0.135878	0	0.273956	0	0	0.330232
gene:ENSTGUG00000000186	24.9864	24.9891	27.4193	16.0931	19.6677	24.28	26.1887	27.0234	37.0713	31.1877	24.4115	23.9035	33.7738	32.8691	38.7873	19.7933	44.907	29.4565	33.9866	33.7577	33.4086	16.4635	70.557	42.3484
gene:ENSTGUG00000000187	10.0861	8.48395	13.3868	17.5057	11.1972	0.922222	13.6744	12.4791	12.6375	16.7609	16.5805	14.698	10.5743	11.8601	11.116	7.5837	6.63543	12.04	12.6502	14.1978	13.5749	9.50162	9.24293	12.1506
gene:ENSTGUG00000000188	0.30023	0.221802	0.452873	0.224899	0.169008	0.283441	0.0678587	0.172017	0.536867	0.209833	0.610087	0.282365	0.718305	0.282317	0.139248	0.308943	1.07337	0.171568	0.760278	0.254216	0.526659	0.336967	0.365455	1.51506
gene:ENSTGUG00000000189	43.2834	78.3497	91.8513	77.0563	54.4227	1.11336	67.7183	104.861	75.1693	114.293	118.389	65.2566	61.4074	86.6574	106.834	77.1793	112.933	72.4114	78.9136	103.164	98.6999	37.1002	45.9793	132.805
gene:ENSTGUG00000000190	2.59126	1.96229	5.99034	4.49215	2.48771	0.284018	3.8485	2.93673	3.08043	5.77386	4.64681	1.93299	1.49857	5.12745	5.74516	3.78304	3.949	3.15776	1.55985	3.31871	2.15524	1.13177	2.06329	4.55401
gene:ENSTGUG00000000191	7.84903	8.69935	14.0291	11.4559	8.98186	0.251189	15.9476	11.441	8.10313	12.6171	11.6365	18.0059	5.28274	14.6351	17.2554	10.4555	13.5835	8.14883	6.77011	15.3274	8.32338	5.95393	11.1092	12.0234
gene:ENSTGUG00000000192	0	0	0	0	0	0	4.42728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.70507	0	0
gene:ENSTGUG00000000193	475.597	426.954	255.025	149.935	336.389	2602.33	490.103	281.497	550.815	256.282	328.317	330.729	384.782	280.666	337.577	300.278	305.594	216.532	358.929	234.431	415.909	327.357	569.13	327.577
gene:ENSTGUG00000000194	0.137099	0	0.0897015	0.152053	0	0	0.307539	0.0989855	0	0.440704	0.232599	0.124864	0	0	0.172811	0	0.173827	0	0	0	0.200462	0	0.184203	0.198775
gene:ENSTGUG00000000195	0.35594	0	0.094219	0	0	0	0.522614	0	0	0.139068	0	0.277711	0.389237	0.359459	0	0.191846	0.421802	0.439113	0.107542	0.976311	0.436702	0.230397	0.912884	0.318605
gene:ENSTGUG00000000196	17.3612	11.766	31.5297	13.9159	24.2926	7.68719	16.2016	14.0058	22.7955	28.4997	23.8544	47.9734	14.5264	30.419	28.3559	28.9075	40.9948	15.1423	18.9416	23.5993	14.3137	20.0181	68.3905	22.6822
gene:ENSTGUG00000000197	0	0	0.339621	0	0	0	0	0.379609	0.417879	0	0	0	0	0	0	0	0	0	0.341917	0	0	0	1.24852	0
gene:ENSTGUG00000000198	11.2228	32.4358	17.1946	21.9272	11.3366	0.673248	23.2072	14.9439	17.809	20.817	13.2655	17.4537	10.9116	28.415	37.1522	6.83022	25.0823	22.046	6.79539	19.6243	13.777	5.80809	13.4821	23.2286
gene:ENSTGUG00000000199	11.5756	21.6291	22.9675	17.1612	14.1866	2.24263	26.0453	28.406	13.4083	37.2753	32.9547	24.82	14.1232	24.8887	34.4211	17.3646	25.963	23.003	10.5148	17.6254	21.3774	12.3145	11.7232	31.7448
gene:ENSTGUG00000000200	60.0352	42.8217	62.3874	36.8935	51.5866	58.1603	53.9229	44.3322	67.1188	51.2544	54.905	46.4823	32.5808	41.814	48.4013	41.4066	45.0328	42.241	28.3968	32.5253	45.5998	46.9843	16.8534	46.9745
gene:ENSTGUG00000000201	11.3823	16.4307	10.5385	17.3307	9.07031	2.43374	14.6993	10.1883	19.5691	11.4767	7.91204	11.2208	13.985	15.3601	11.0481	6.16102	15.1172	8.16832	14.101	14.9281	6.91259	6.1811	26.2514	12.5861
gene:ENSTGUG00000000202	26.8617	59.4365	62.148	42.2705	35.5948	7.74673	68.781	52.0146	31.6104	59.9084	40.2021	71.7335	23.0664	52.6288	65.0858	33.6887	49.3952	49.0512	24.5971	40.0896	30.0954	19.4309	51.7613	63.5581
gene:ENSTGUG00000000203	2.4326	1.19587	0.705314	0.850867	1.84384	0	0.281079	1.53413	0.267129	1.78649	1.14674	0.313149	0.275812	1.2205	1.28854	1.79282	3.17579	3.31693	5.03718	3.3495	1.11458	2.5534	7.89834	2.97224
gene:ENSTGUG00000000204	221.787	176.087	112.493	89.0087	149.674	1366.75	182.022	117.681	199.319	79.6366	117.21	116.648	179.286	131.343	180.298	134.562	175.872	102.259	180.953	112.753	229.328	187.499	297.555	124.25
gene:ENSTGUG00000000205	35.5119	22.7956	41.6565	23.9633	38.2424	42.4066	19.8012	21.3267	31.7008	17.3021	21.4709	26.5778	66.8493	46.1533	43.172	54.4916	31.4802	52.9543	64.2339	39.0901	45.1688	79.4323	33.9885	38.8799
gene:ENSTGUG00000000206	12.7474	7.26935	7.99859	5.09082	3.87213	3.8408	6.63774	5.75983	9.86926	4.94024	6.69502	7.15152	11.3154	8.90713	6.53301	3.97952	8.76425	5.96453	5.84838	7.48574	6.44526	12.9748	11.842	6.89521
gene:ENSTGUG00000000207	0	0	0	0	0	0	4.8363	0	0	0	0.244437	0	0	0	0	0.292423	0	0	0	0	0	0	0	0
gene:ENSTGUG00000000208	6.86108	10.296	13.5614	9.2182	6.94104	0.644193	11.3926	10.8987	8.79597	12.1992	9.75181	11.142	9.02529	12.0029	11.6958	5.72303	8.44768	7.94513	9.01806	6.26514	6.18057	4.26579	9.12311	6.70962
gene:ENSTGUG00000000209	3.0018	5.28824	3.17663	5.72186	10.2771	4.82038	2.27748	4.24311	4.70861	2.81251	8.13294	8.54778	9.99555	2.44492	6.11399	4.3155	4.77513	5.07138	11.1224	2.92852	5.94636	5.20727	13.5168	3.95534
gene:ENSTGUG00000000210	0.528378	4.17752	4.39394	4.52077	1.75902	3.86124	1.19543	1.36602	5.62841	3.07936	0.373518	0	1.54299	2.58205	8.05768	2.91318	4.45308	2.72751	0.918367	0.716995	3.90078	0.467387	1.66107	2.66651
gene:ENSTGUG00000000211	9.00034	25.8825	23.1517	20.4259	14.8736	3.75299	12.3123	20.6156	9.87907	17.0285	13.3125	21.1472	5.2093	16.3646	15.9553	19.2219	21.5965	19.4081	8.61023	21.9804	15.4705	11.2041	14.3097	23.2523
gene:ENSTGUG00000000212	51.0836	54.3462	52.4383	46.2688	50.8315	31.6046	53.6983	48.6444	55.3402	48.0449	47.7353	48.8698	46.6346	42.8307	50.4138	39.3115	43.8782	44.5075	43.4661	40.3812	42.9481	42.6796	72.5563	49.4887
gene:ENSTGUG00000000213	2.35774	0.101131	6.36916	1.31256	2.10183	0	0.137986	0.127675	0.312525	0	0	0	1.59703	0.797717	0.568404	0	0.241649	0.136909	0.843363	0	0	0.593429	1.30615	0
gene:ENSTGUG00000000214	3.08495	0.275686	0.666503	0.327408	0.375368	0.776382	0.220845	5.22651	0.5474	0.290544	0.414507	0.511162	1.07522	0.471572	0.628072	0.403295	0.601154	0.413838	11.2741	0.559253	0.390244	6.43923	1.49337	0.437781
gene:ENSTGUG00000000215	0.723572	0.489667	0.906812	0.0752721	0.105291	0	0.0950599	0.0825414	0.367174	0	0	0.899219	0.140174	0.293205	0.206862	0	2.76963	0.616708	0.181273	0.252996	0.0475608	0.18228	3.73722	0.198756
gene:ENSTGUG00000000216	0.0458264	0.0483382	0	0.0976017	0.0775295	0	0.179383	0.149584	0	0.0621905	0	0.059274	0	0	0.16056	0	0	0	0.105017	0.112389	0	0.0603205	0.0618362	0
gene:ENSTGUG00000000217	0	0.267949	0.375786	0.138827	0.392117	0	0	0.34528	0.507959	0.375893	0.199738	0	0.353552	0.175357	0.076574	0.0591304	0	0.0914638	0.349415	0	0.0900807	0	1.05671	0.0889052
gene:ENSTGUG00000000218	2.37416	13.7805	6.01873	6.44566	4.70209	0	17.6412	8.42664	2.69103	14.2765	3.33193	12.2438	1.66782	11.5336	16.4719	2.35623	6.15206	14.0179	1.51204	5.32121	3.9464	2.48702	0.360634	6.08788
gene:ENSTGUG00000000219	10.4294	16.4236	9.15433	10.7099	9.74073	6.58499	24.8441	12.633	11.8451	16.0401	15.9855	8.16818	12.4917	8.16732	14.4027	17.7605	15.8678	12.837	12.7088	11.4314	19.3686	9.88271	15.456	17.759
gene:ENSTGUG00000000220	0	0	0.153598	0	0	0	0	0	0	0	0	0	0	0.172409	0	0	0	0.171218	0	0.303818	0	0	0	0
gene:ENSTGUG00000000221	53.4208	68.8313	66.2792	61.5937	63.4333	35.7479	70.4998	84.2663	63.0434	100.178	98.3479	57.4249	55.8983	55.7682	84.3504	69.209	83.4527	62.8578	58.3036	65.6718	96.4215	62.052	96.2739	124.252
gene:ENSTGUG00000000223	0.635766	0.470298	1.35379	2.478	0.414328	0.201357	1.36607	0.997985	0.891927	1.41091	1.37314	2.40572	0.623862	1.31128	1.62654	0.325253	1.02185	0.450512	0.514495	1.9207	0.879242	0.304939	0.432552	1.37905
gene:ENSTGUG00000000225	0.381104	0.281304	0.371965	0.44565	0.144219	0	0.142977	6.45485	0.313536	4.07705	6.46524	0.179304	0	0.410767	1.10993	4.79777	4.14849	0.27986	0.391973	6.57116	7.16248	3.30694	0.753708	6.39107
gene:ENSTGUG00000000226	0	0.363324	0.320476	0.366274	0.175196	0	0	0.145044	0.332096	0.306231	0.326179	0	0	0.585326	0.189455	0	0	0.171983	0.255498	1.54368	0.0796416	0.0506542	0.156365	0.0732411
gene:ENSTGUG00000000227	2.73135	0.524835	1.57971	0.888317	0.753976	1.997	0.103761	0.701682	1.08662	0.454094	0.599285	0.384389	2.27972	0.463274	0.941294	0.410297	0.330466	0.245705	2.3097	0.329979	0.877227	5.63765	1.07976	0
gene:ENSTGUG00000000228	0.524671	0.901152	1.14644	0.540231	0.464643	0.115646	0.843694	0.248746	1.20774	0.698961	0.354193	1.57523	0.608794	1.70772	1.21289	0.0524041	0.579384	0.235008	0.639167	1.33973	0.782392	0.582316	0.805419	0.0616012
gene:ENSTGUG00000000229	0.113408	0.634259	0.276432	0	0.372061	0.342828	0.173793	0.32039	0.181653	0	0	0.398992	0.661982	0	0.554117	0.240309	0.290667	0.538036	0.667946	0.312236	0.178878	0.499092	1.29804	0.160582
gene:ENSTGUG00000000230	40.4007	2.83508	1.66308	2.86873	7.18789	2.78976	12.7696	4.15606	47.4688	11.4984	7.60365	0.93719	25.6454	6.07929	2.76048	0.545729	4.93217	1.57822	6.38287	5.59662	9.39522	10.3006	13.3606	9.34642
gene:ENSTGUG00000000231	12.9693	16.9598	23.5916	24.3647	18.1588	9.01996	13.5447	18.4312	15.2246	27.4617	21.5451	20.1508	10.1196	21.8548	26.0475	11.8475	22.0415	12.9762	12.2601	18.9911	13.8675	12.2659	23.8692	15.836
